date,SP500,NASDAQ,DXY,VIX,GOLD
2015-03-09,97.58999633789062,111.97000122070312,2079.429931640625,4942.43994140625,15.0600004196167
2015-03-10,98.62000274658203,111.41999816894531,2044.1600341796875,4859.7900390625,16.690000534057617
2015-03-11,99.80000305175781,110.75,2040.239990234375,4849.93994140625,16.8700008392334
2015-03-12,99.1500015258789,110.72000122070312,2065.949951171875,4893.2900390625,15.420000076293945
2015-03-13,100.33000183105469,110.87999725341797,2053.39990234375,4871.759765625,16.0
2015-03-16,99.5999984741211,110.80999755859375,2081.18994140625,4929.509765625,15.609999656677246
2015-03-17,99.58999633789062,110.20999908447266,2074.280029296875,4937.43017578125,15.65999984741211
2015-03-18,98.55000305175781,112.37000274658203,2099.5,4982.830078125,13.970000267028809
2015-03-19,99.0999984741211,112.29000091552734,2089.27001953125,4992.3798828125,14.069999694824219
2015-03-20,97.91000366210938,113.56999969482422,2108.10009765625,5026.419921875,13.020000457763672
2015-03-23,97.02999877929688,114.29000091552734,2104.419921875,5010.97021484375,13.40999984741211
2015-03-24,97.19000244140625,114.56999969482422,2091.5,4994.72998046875,13.619999885559082
2015-03-25,96.9800033569336,114.7300033569336,2061.050048828125,4876.52001953125,15.4399995803833
2015-03-26,97.44000244140625,115.4800033569336,2056.14990234375,4863.35986328125,15.800000190734863
2015-03-27,97.29000091552734,115.05999755859375,2061.02001953125,4891.22021484375,15.069999694824219
2015-03-30,97.9800033569336,113.75,2086.239990234375,4947.43994140625,14.510000228881836
2015-03-31,98.36000061035156,113.66000366210938,2067.889892578125,4900.8798828125,15.289999961853027
2015-04-01,98.19000244140625,115.5999984741211,2059.68994140625,4880.22998046875,15.109999656677246
2015-04-02,97.44000244140625,115.27999877929688,2066.9599609375,4886.93994140625,14.670000076293945
2015-04-06,97.11000061035156,116.69000244140625,2080.6201171875,4917.31982421875,14.739999771118164
2015-04-07,97.83000183105469,116.11000061035156,2076.330078125,4910.22998046875,14.779999732971191
2015-04-08,98.06999969482422,115.47000122070312,2081.89990234375,4950.81982421875,13.979999542236328
2015-04-09,99.16000366210938,114.66999816894531,2091.179931640625,4974.56005859375,13.09000015258789
2015-04-10,99.38999938964844,115.97000122070312,2102.06005859375,4995.97998046875,12.579999923706055
2015-04-13,99.48999786376953,115.13999938964844,2092.429931640625,4988.25,13.9399995803833
2015-04-14,98.76000213623047,114.44000244140625,2095.840087890625,4977.2900390625,13.670000076293945
2015-04-15,98.33000183105469,115.43000030517578,2106.6298828125,5011.02001953125,12.84000015258789
2015-04-16,97.41999816894531,115.02999877929688,2104.989990234375,5007.7900390625,12.600000381469727
2015-04-17,97.5199966430664,115.5999984741211,2081.179931640625,4931.81005859375,13.890000343322754
2015-04-20,97.94000244140625,114.72000122070312,2100.39990234375,4994.60009765625,13.300000190734863
2015-04-21,97.9800033569336,115.37999725341797,2097.2900390625,5014.10009765625,13.25
2015-04-22,98.0199966430664,113.83000183105469,2107.9599609375,5035.169921875,12.710000038146973
2015-04-23,97.27999877929688,114.66000366210938,2112.929931640625,5056.06005859375,12.479999542236328
2015-04-24,96.91999816894531,113.05000305175781,2117.68994140625,5092.080078125,12.289999961853027
2015-04-27,96.7699966430664,115.33000183105469,2108.919921875,5060.25,13.119999885559082
2015-04-28,96.08999633789062,116.33000183105469,2114.760009765625,5055.419921875,12.40999984741211
2015-04-29,95.12000274658203,115.51000213623047,2106.85009765625,5023.64013671875,13.390000343322754
2015-04-30,94.5999984741211,113.47000122070312,2085.510009765625,4941.419921875,14.550000190734863
2015-05-01,95.30000305175781,113.08000183105469,2108.2900390625,5005.39013671875,12.699999809265137
2015-05-04,95.4800033569336,114.0999984741211,2114.489990234375,5016.93017578125,12.850000381469727
2015-05-05,95.12999725341797,114.41999816894531,2089.4599609375,4939.330078125,14.3100004196167
2015-05-06,94.12999725341797,114.36000061035156,2080.14990234375,4919.64013671875,15.149999618530273
2015-05-07,94.62000274658203,113.41999816894531,2088.0,4945.5400390625,15.130000114440918
2015-05-08,94.79000091552734,113.97000122070312,2116.10009765625,5003.5498046875,12.859999656677246
2015-05-11,95.01000213623047,113.52999877929688,2105.330078125,4993.56982421875,13.850000381469727
2015-05-12,94.52999877929688,114.5,2099.1201171875,4976.18994140625,13.859999656677246
2015-05-13,93.62000274658203,116.55000305175781,2098.47998046875,4981.68994140625,13.760000228881836
2015-05-14,93.36000061035156,117.18000030517578,2121.10009765625,5050.7998046875,12.739999771118164
2015-05-15,93.13999938964844,117.52999877929688,2122.72998046875,5048.2900390625,12.380000114440918
2015-05-18,94.19000244140625,117.5199966430664,2129.199951171875,5078.43994140625,12.729999542236328
2015-05-19,95.2699966430664,115.88999938964844,2127.830078125,5070.02978515625,12.850000381469727
2015-05-20,95.44999694824219,116.08000183105469,2125.85009765625,5071.740234375,12.880000114440918
2015-05-21,95.26000213623047,115.69000244140625,2130.820068359375,5090.7900390625,12.109999656677246
2015-05-22,96.01000213623047,115.5999984741211,2126.06005859375,5089.35986328125,12.130000114440918
2015-05-26,97.30000305175781,113.91000366210938,2104.199951171875,5032.75,14.0600004196167
2015-05-27,97.37000274658203,113.88999938964844,2123.47998046875,5106.58984375,13.270000457763672
2015-05-28,96.97000122070312,114.0199966430664,2120.7900390625,5097.97998046875,13.3100004196167
2015-05-29,96.91000366210938,114.0999984741211,2107.389892578125,5070.02978515625,13.84000015258789
2015-06-01,97.38999938964844,114.0,2111.72998046875,5082.93017578125,13.970000267028809
2015-06-02,95.83999633789062,114.45999908447266,2109.60009765625,5076.52001953125,14.239999771118164
2015-06-03,95.47000122070312,113.63999938964844,2114.070068359375,5099.22998046875,13.65999984741211
2015-06-04,95.45999908447266,112.83999633789062,2095.840087890625,5059.1201171875,14.710000038146973
2015-06-05,96.30999755859375,112.23999786376953,2092.830078125,5068.4599609375,14.210000038146973
2015-06-08,95.30000305175781,112.56999969482422,2079.280029296875,5021.6298828125,15.289999961853027
2015-06-09,95.16999816894531,112.81999969482422,2080.14990234375,5013.8701171875,14.470000267028809
2015-06-10,94.6500015258789,113.77999877929688,2105.199951171875,5076.68994140625,13.220000267028809
2015-06-11,94.9800033569336,113.26000213623047,2108.860107421875,5082.509765625,12.850000381469727
2015-06-12,94.97000122070312,113.2300033569336,2094.110107421875,5051.10009765625,13.779999732971191
2015-06-15,94.80999755859375,113.7300033569336,2084.429931640625,5029.97021484375,15.390000343322754
2015-06-16,95.0,113.31999969482422,2096.2900390625,5055.5498046875,14.8100004196167
2015-06-17,94.30000305175781,113.8499984741211,2100.43994140625,5064.8798828125,14.5
2015-06-18,94.04000091552734,115.31999969482422,2121.239990234375,5132.9501953125,13.1899995803833
2015-06-19,94.08999633789062,115.12000274658203,2109.989990234375,5117.0,13.960000038146973
2015-06-22,94.33000183105469,113.63999938964844,2122.85009765625,5153.97021484375,12.739999771118164
2015-06-23,95.43000030517578,112.88999938964844,2124.199951171875,5160.08984375,12.109999656677246
2015-06-24,95.26000213623047,112.58999633789062,2108.580078125,5122.41015625,13.260000228881836
2015-06-25,95.19000244140625,112.44000244140625,2102.31005859375,5112.18994140625,14.010000228881836
2015-06-26,95.47000122070312,112.55999755859375,2101.489990234375,5080.509765625,14.020000457763672
2015-06-29,94.79000091552734,113.06999969482422,2057.639892578125,4958.47021484375,18.850000381469727
2015-06-30,95.48999786376953,112.37000274658203,2063.110107421875,4986.8701171875,18.229999542236328
2015-07-01,96.30999755859375,111.9800033569336,2077.419921875,5013.1201171875,16.09000015258789
2015-07-02,96.11000061035156,111.76000213623047,2076.780029296875,5009.2099609375,16.790000915527344
2015-07-06,96.30000305175781,112.05999755859375,2068.760009765625,4991.93994140625,17.010000228881836
2015-07-07,96.87000274658203,110.76000213623047,2081.340087890625,4997.4599609375,16.09000015258789
2015-07-08,96.29000091552734,111.08999633789062,2046.6800537109375,4909.759765625,19.65999984741211
2015-07-09,96.61000061035156,111.36000061035156,2051.31005859375,4922.39990234375,19.969999313354492
2015-07-10,96.02999877929688,111.48999786376953,2076.6201171875,4997.7001953125,16.829999923706055
2015-07-13,96.86000061035156,110.98999786376953,2099.60009765625,5071.509765625,13.899999618530273
2015-07-14,96.63999938964844,110.73999786376953,2108.949951171875,5104.89013671875,13.369999885559082
2015-07-15,97.12999725341797,110.16000366210938,2107.39990234375,5098.93994140625,13.229999542236328
2015-07-16,97.66000366210938,109.76000213623047,2124.2900390625,5163.18017578125,12.109999656677246
2015-07-17,97.86000061035156,108.6500015258789,2126.639892578125,5210.14013671875,11.949999809265137
2015-07-20,98.02999877929688,105.69999694824219,2128.280029296875,5218.85986328125,12.25
2015-07-21,97.33000183105469,105.37000274658203,2119.2099609375,5208.1201171875,12.220000267028809
2015-07-22,97.5999984741211,104.80000305175781,2114.14990234375,5171.77001953125,12.119999885559082
2015-07-23,97.12000274658203,104.33000183105469,2102.14990234375,5146.41015625,12.640000343322754
2015-07-24,97.23999786376953,105.3499984741211,2079.64990234375,5088.6298828125,13.739999771118164
2015-07-27,96.5,104.86000061035156,2067.639892578125,5039.77978515625,15.600000381469727
2015-07-28,96.7699966430664,105.0199966430664,2093.25,5089.2099609375,13.4399995803833
2015-07-29,96.9800033569336,105.16999816894531,2108.570068359375,5111.72998046875,12.5
2015-07-30,97.55999755859375,104.2699966430664,2108.6298828125,5128.77978515625,12.130000114440918
2015-07-31,97.37000274658203,104.93000030517578,2103.840087890625,5128.27978515625,12.119999885559082
2015-08-03,97.48999786376953,104.0999984741211,2098.0400390625,5115.3798828125,12.5600004196167
2015-08-04,97.93000030517578,104.30999755859375,2093.320068359375,5105.5498046875,13.0
2015-08-05,97.95999908447266,103.93000030517578,2099.840087890625,5139.93994140625,12.510000228881836
2015-08-06,97.83000183105469,104.38999938964844,2083.56005859375,5056.43994140625,13.770000457763672
2015-08-07,97.55999755859375,104.6500015258789,2077.570068359375,5043.5400390625,13.390000343322754
2015-08-10,97.16000366210938,105.72000122070312,2104.179931640625,5101.7998046875,12.229999542236328
2015-08-11,97.29000091552734,106.26000213623047,2084.070068359375,5036.7900390625,13.710000038146973
2015-08-12,96.26000213623047,107.75,2086.050048828125,5044.39013671875,13.609999656677246
2015-08-13,96.44999694824219,106.86000061035156,2083.389892578125,5033.56005859375,13.489999771118164
2015-08-14,96.56999969482422,106.8499984741211,2091.5400390625,5048.240234375,12.829999923706055
2015-08-17,96.81999969482422,107.12999725341797,2102.43994140625,5091.7001953125,13.020000457763672
2015-08-18,96.97000122070312,107.11000061035156,2096.919921875,5059.35009765625,13.789999961853027
2015-08-19,96.45999908447266,108.55000305175781,2079.610107421875,5019.0498046875,15.25
2015-08-20,95.75,110.44000244140625,2035.72998046875,4877.490234375,19.139999389648438
2015-08-21,94.83000183105469,111.12999725341797,1970.8900146484375,4706.0400390625,28.030000686645508
2015-08-24,93.30999755859375,110.52999877929688,1893.2099609375,4526.25,40.7400016784668
2015-08-25,94.52999877929688,109.16000366210938,1867.6099853515625,4506.490234375,36.02000045776367
2015-08-26,95.0999984741211,107.66999816894531,1940.510009765625,4697.5400390625,30.31999969482422
2015-08-27,95.61000061035156,107.7300033569336,1987.6600341796875,4812.7099609375,26.100000381469727
2015-08-28,96.11000061035156,108.69999694824219,1988.8699951171875,4828.31982421875,26.049999237060547
2015-08-31,95.94999694824219,108.81999969482422,1972.1800537109375,4776.509765625,28.43000030517578
2015-09-01,95.44999694824219,109.19999694824219,1913.8499755859375,4636.10009765625,31.399999618530273
2015-09-02,95.83000183105469,108.62000274658203,1948.8599853515625,4749.97998046875,26.09000015258789
2015-09-03,96.41000366210938,107.83999633789062,1951.1300048828125,4733.5,25.610000610351562
2015-09-04,96.2300033569336,107.48999786376953,1921.219970703125,4683.919921875,27.799999237060547
2015-09-08,95.87999725341797,107.5199966430664,1969.4100341796875,4811.93017578125,24.899999618530273
2015-09-09,96.01000213623047,106.12999725341797,1942.0400390625,4756.52978515625,26.229999542236328
2015-09-10,95.45999908447266,106.37999725341797,1952.2900390625,4796.25,24.3700008392334
2015-09-11,95.19000244140625,106.16000366210938,1961.050048828125,4822.33984375,23.200000762939453
2015-09-14,95.25,106.22000122070312,1953.030029296875,4805.759765625,24.25
2015-09-15,95.61000061035156,105.9000015258789,1978.0899658203125,4860.52001953125,22.540000915527344
2015-09-16,95.41999816894531,107.30999755859375,1995.31005859375,4889.240234375,21.350000381469727
2015-09-17,94.55000305175781,108.41000366210938,1990.199951171875,4893.9501953125,21.139999389648438
2015-09-18,94.86000061035156,109.20999908447266,1958.030029296875,4827.22998046875,22.280000686645508
2015-09-21,95.88999938964844,108.52999877929688,1966.969970703125,4828.9501953125,20.139999389648438
2015-09-22,96.27999877929688,107.79000091552734,1942.739990234375,4756.72021484375,22.440000534057617
2015-09-23,96.06999969482422,108.22000122070312,1938.760009765625,4752.740234375,22.1299991607666
2015-09-24,95.98999786376953,110.48999786376953,1932.239990234375,4734.47998046875,23.469999313354492
2015-09-25,96.2699966430664,109.80999755859375,1931.3399658203125,4686.5,23.6200008392334
2015-09-28,96.02999877929688,108.41999816894531,1881.77001953125,4543.97021484375,27.6299991607666
2015-09-29,95.88999938964844,107.9800033569336,1884.0899658203125,4517.31982421875,26.829999923706055
2015-09-30,96.3499984741211,106.86000061035156,1920.030029296875,4620.16015625,24.5
2015-10-01,96.19000244140625,106.7300033569336,1923.8199462890625,4627.080078125,22.549999237060547
2015-10-02,95.83000183105469,108.98999786376953,1951.3599853515625,4707.77978515625,20.940000534057617
2015-10-05,96.11000061035156,108.7699966430664,1987.050048828125,4781.259765625,19.540000915527344
2015-10-06,95.45999908447266,109.86000061035156,1979.9200439453125,4748.35986328125,19.399999618530273
2015-10-07,95.5,109.69999694824219,1995.8299560546875,4791.14990234375,18.399999618530273
2015-10-08,95.31999969482422,109.13999938964844,2013.4300537109375,4810.7900390625,17.420000076293945
2015-10-09,94.80999755859375,110.87000274658203,2014.8900146484375,4830.47021484375,17.079999923706055
2015-10-12,94.83999633789062,111.30999755859375,2017.4599609375,4838.64013671875,16.170000076293945
2015-10-13,94.76000213623047,111.86000061035156,2003.68994140625,4796.60986328125,17.670000076293945
2015-10-14,93.93000030517578,113.80999755859375,1994.239990234375,4782.85009765625,18.030000686645508
2015-10-15,94.37000274658203,113.29000091552734,2023.8599853515625,4870.10009765625,16.049999237060547
2015-10-16,94.54000091552734,112.48999786376953,2033.1099853515625,4886.68994140625,15.050000190734863
2015-10-19,94.95999908447266,112.0199966430664,2033.6600341796875,4905.47021484375,14.979999542236328
2015-10-20,94.8499984741211,112.7300033569336,2030.77001953125,4880.97021484375,15.75
2015-10-21,95.05000305175781,111.7300033569336,2018.93994140625,4840.1201171875,16.700000762939453
2015-10-22,96.33999633789062,111.69000244140625,2052.510009765625,4920.0498046875,14.449999809265137
2015-10-23,97.06999969482422,111.5,2075.14990234375,5031.85986328125,14.460000038146973
2015-10-26,96.86000061035156,111.43000030517578,2071.179931640625,5034.7001953125,15.289999961853027
2015-10-27,96.91000366210938,111.68000030517578,2065.889892578125,5030.14990234375,15.430000305175781
2015-10-28,97.77999877929688,110.77999877929688,2090.35009765625,5095.68994140625,14.329999923706055
2015-10-29,97.27999877929688,109.72000122070312,2089.409912109375,5074.27001953125,14.609999656677246
2015-10-30,96.94999694824219,109.30000305175781,2079.360107421875,5053.75,15.069999694824219
2015-11-02,96.93000030517578,108.58999633789062,2104.050048828125,5127.14990234375,14.149999618530273
2015-11-03,97.16000366210938,106.9800033569336,2109.7900390625,5145.1298828125,14.539999961853027
2015-11-04,97.94999694824219,105.97000122070312,2102.31005859375,5142.47998046875,15.510000228881836
2015-11-05,97.94000244140625,105.63999938964844,2099.929931640625,5127.740234375,15.050000190734863
2015-11-06,99.16000366210938,104.0999984741211,2099.199951171875,5147.1201171875,14.329999923706055
2015-11-09,98.9800033569336,104.4000015258789,2078.580078125,5095.2998046875,16.520000457763672
2015-11-10,99.29000091552734,104.18000030517578,2081.719970703125,5083.240234375,15.289999961853027
2015-11-11,99.01000213623047,103.83000183105469,2075.0,5067.02001953125,16.059999465942383
2015-11-12,98.6500015258789,103.8499984741211,2045.969970703125,5005.080078125,18.3700008392334
2015-11-13,98.98999786376953,103.55999755859375,2023.0400390625,4927.8798828125,20.079999923706055
2015-11-16,99.44000244140625,103.70999908447266,2053.18994140625,4984.6201171875,18.15999984741211
2015-11-17,99.62999725341797,102.33999633789062,2050.43994140625,4986.02001953125,18.84000015258789
2015-11-18,99.6500015258789,102.43000030517578,2083.580078125,5075.2001953125,16.850000381469727
2015-11-19,98.98999786376953,103.55999755859375,2081.239990234375,5073.64013671875,16.989999771118164
2015-11-20,99.56999969482422,103.08999633789062,2089.169921875,5104.919921875,15.470000267028809
2015-11-23,99.80000305175781,102.26000213623047,2086.590087890625,5102.47998046875,15.619999885559082
2015-11-24,99.52999877929688,102.94000244140625,2089.139892578125,5102.81005859375,15.930000305175781
2015-11-25,99.80000305175781,102.45999908447266,2088.8701171875,5116.14013671875,15.1899995803833
2015-11-27,100.0199966430664,101.25,2090.110107421875,5127.52001953125,15.119999885559082
2015-11-30,100.16999816894531,101.91999816894531,2080.409912109375,5108.669921875,16.1299991607666
2015-12-01,99.80000305175781,102.27999877929688,2102.6298828125,5156.31005859375,14.670000076293945
2015-12-02,99.98999786376953,100.69000244140625,2079.510009765625,5123.22021484375,15.90999984741211
2015-12-03,97.62000274658203,101.76000213623047,2049.6201171875,5037.52978515625,18.110000610351562
2015-12-04,98.3499984741211,104.0199966430664,2091.68994140625,5142.27001953125,14.8100004196167
2015-12-07,98.66000366210938,102.66999816894531,2077.070068359375,5101.81005859375,15.84000015258789
2015-12-08,98.47000122070312,102.83999633789062,2063.590087890625,5098.240234375,17.600000381469727
2015-12-09,97.3499984741211,102.63999938964844,2047.6199951171875,5022.8701171875,19.610000610351562
2015-12-10,97.94000244140625,102.55000305175781,2052.22998046875,5045.169921875,19.34000015258789
2015-12-11,97.56999969482422,103.11000061035156,2012.3699951171875,4933.47021484375,24.389999389648438
2015-12-14,97.5999984741211,101.79000091552734,2021.93994140625,4952.22998046875,22.729999542236328
2015-12-15,98.22000122070312,101.5199966430664,2043.4100341796875,4995.35986328125,20.950000762939453
2015-12-16,97.87000274658203,102.75,2073.070068359375,5071.1298828125,17.860000610351562
2015-12-17,99.2699966430664,100.5,2041.8900146484375,5002.5498046875,18.940000534057617
2015-12-18,98.69999694824219,102.04000091552734,2005.550048828125,4923.080078125,20.700000762939453
2015-12-21,98.45999908447266,103.1500015258789,2021.1500244140625,4968.919921875,18.700000762939453
2015-12-22,98.23999786376953,102.61000061035156,2038.969970703125,5001.10986328125,16.600000381469727
2015-12-23,98.33999633789062,102.30999755859375,2064.2900390625,5045.93017578125,15.569999694824219
2015-12-24,97.9800033569336,103.05000305175781,2060.989990234375,5048.490234375,15.739999771118164
2015-12-28,97.91999816894531,102.2699966430664,2056.5,5040.990234375,16.90999984741211
2015-12-29,98.0999984741211,102.19999694824219,2078.360107421875,5107.93994140625,16.079999923706055
2015-12-30,98.2699966430664,101.41999816894531,2063.360107421875,5065.85009765625,17.290000915527344
2015-12-31,98.62999725341797,101.45999908447266,2043.93994140625,5007.41015625,18.209999084472656
2016-01-04,98.87000274658203,102.88999938964844,2012.6600341796875,4903.08984375,20.700000762939453
2016-01-05,99.4000015258789,103.18000030517578,2016.7099609375,4891.43017578125,19.34000015258789
2016-01-06,99.18000030517578,104.66999816894531,1990.260009765625,4835.759765625,20.59000015258789
2016-01-07,98.22000122070312,106.1500015258789,1943.0899658203125,4689.43017578125,24.989999771118164
2016-01-08,98.54000091552734,105.68000030517578,1922.030029296875,4643.6298828125,27.010000228881836
2016-01-11,98.7300033569336,104.73999786376953,1923.6700439453125,4637.990234375,24.299999237060547
2016-01-12,98.97000122070312,104.20999908447266,1938.6800537109375,4685.919921875,22.469999313354492
2016-01-13,98.93000030517578,104.72000122070312,1890.280029296875,4526.06005859375,25.219999313354492
2016-01-14,99.08999633789062,103.0199966430664,1921.8399658203125,4615.0,23.950000762939453
2016-01-15,98.95999908447266,104.08000183105469,1880.3299560546875,4488.419921875,27.020000457763672
2016-01-18,99.12000274658203,,,,
2016-01-19,98.98999786376953,103.9800033569336,1881.3299560546875,4476.9501953125,26.049999237060547
2016-01-20,99.08999633789062,105.37000274658203,1859.3299560546875,4471.68994140625,27.59000015258789
2016-01-21,99.05999755859375,105.48999786376953,1868.989990234375,4472.06005859375,26.690000534057617
2016-01-22,99.56999969482422,105.0,1906.9000244140625,4591.18017578125,22.34000015258789
2016-01-25,99.36000061035156,106.08000183105469,1877.0799560546875,4518.490234375,24.149999618530273
2016-01-26,99.36000061035156,107.29000091552734,1903.6300048828125,4567.669921875,22.5
2016-01-27,98.9000015258789,107.69000244140625,1882.949951171875,4468.169921875,23.110000610351562
2016-01-28,98.51000213623047,106.54000091552734,1893.3599853515625,4506.68017578125,22.420000076293945
2016-01-29,99.61000061035156,106.94999694824219,1940.239990234375,4613.9501953125,20.200000762939453
2016-02-01,99.0,108.05000305175781,1939.3800048828125,4620.3701171875,19.979999542236328
2016-02-02,98.87000274658203,108.08999633789062,1903.030029296875,4516.9501953125,21.979999542236328
2016-02-03,97.29000091552734,109.25,1912.530029296875,4504.240234375,21.649999618530273
2016-02-04,96.47000122070312,110.56999969482422,1915.449951171875,4509.56005859375,21.84000015258789
2016-02-05,97.02999877929688,112.31999969482422,1880.050048828125,4363.14013671875,23.3799991607666
2016-02-08,96.56999969482422,113.83000183105469,1853.43994140625,4283.75,26.0
2016-02-09,96.06999969482422,113.58000183105469,1852.2099609375,4268.759765625,26.540000915527344
2016-02-10,95.88999938964844,114.45999908447266,1851.8599853515625,4283.58984375,26.290000915527344
2016-02-11,95.55999755859375,119.05999755859375,1829.0799560546875,4266.83984375,28.139999389648438
2016-02-12,95.9800033569336,118.36000061035156,1864.780029296875,4337.509765625,25.399999618530273
2016-02-16,96.87000274658203,114.7699966430664,1895.5799560546875,4435.9599609375,24.110000610351562
2016-02-17,96.79000091552734,115.4800033569336,1926.8199462890625,4534.06005859375,22.309999465942383
2016-02-18,96.94999694824219,118.29000091552734,1917.8299560546875,4487.5400390625,21.639999389648438
2016-02-19,96.5999984741211,117.58000183105469,1917.780029296875,4504.43017578125,20.530000686645508
2016-02-22,97.37999725341797,115.48999786376953,1945.5,4570.60986328125,19.3799991607666
2016-02-23,97.4800033569336,117.22000122070312,1921.27001953125,4503.580078125,20.979999542236328
2016-02-24,97.45999908447266,117.61000061035156,1929.800048828125,4542.60986328125,20.719999313354492
2016-02-25,97.29000091552734,117.91999816894531,1951.699951171875,4582.2001953125,19.110000610351562
2016-02-26,98.1500015258789,117.11000061035156,1948.050048828125,4590.47021484375,19.809999465942383
2016-02-29,98.20999908447266,118.63999938964844,1932.22998046875,4557.9501953125,20.549999237060547
2016-03-01,98.3499984741211,117.7699966430664,1978.3499755859375,4689.60009765625,17.700000762939453
2016-03-02,98.20999908447266,118.68000030517578,1986.449951171875,4703.419921875,17.09000015258789
2016-03-03,97.56999969482422,120.7300033569336,1993.4000244140625,4707.419921875,16.700000762939453
2016-03-04,97.33999633789062,120.54000091552734,1999.989990234375,4717.02001953125,16.860000610351562
2016-03-07,97.06999969482422,121.13999938964844,2001.760009765625,4708.25,17.350000381469727
2016-03-08,97.20999908447266,120.58000183105469,1979.260009765625,4648.81982421875,18.670000076293945
2016-03-09,97.16999816894531,119.58000183105469,1989.260009765625,4674.3798828125,18.34000015258789
2016-03-10,96.06999969482422,121.5,1989.5699462890625,4662.16015625,18.049999237060547
2016-03-11,96.16999816894531,119.41000366210938,2022.18994140625,4748.47021484375,16.5
2016-03-14,96.62000274658203,117.87000274658203,2019.6400146484375,4750.27978515625,16.920000076293945
